ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
713	1394	1	1	0.000000	15.421090	13.464132	0.000000	0.000000	0	0	0
714	3	2	2	0.000000	26.333333	23.333333	0.000000	0.000000	0	0	0
715	2	2	1	0.000000	26.500000	23.500000	0.000000	0.000000	0	0	0
716	21	1	1	0.000000	14.285714	14.095238	0.000000	0.000000	0	0	0
717	153	2	1	0.000000	12.849673	11.117647	0.000000	0.000000	0	0	0
718	21	1	1	0.000000	22.190476	9.142857	0.000000	0.000000	0	0	0
719	21	1	1	0.000000	19.333333	10.476190	0.000000	0.000000	0	0	0
720	1271	2	2	0.000000	12.878049	11.303698	0.000000	0.000000	0	0	0
721	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
722	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
723	11	2	2	0.000000	13.181818	13.181818	0.000000	0.000000	0	0	0
724	3	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
725	11	1	1	0.000000	15.363636	14.363636	0.000000	0.000000	0	0	0
726	374	1	2	0.000000	18.114973	16.441176	0.000000	0.000000	0	0	0
727	1874	2	2	0.000000	14.844717	13.193170	0.000000	0.000000	0	0	0
728	11	1	1	0.000000	15.363636	15.363636	0.000000	0.000000	0	0	0
729	1	2	2	0.000000	31.000000	30.000000	0.000000	0.000000	0	0	0
730	3	2	1	0.000000	28.333333	27.333333	0.000000	0.000000	0	0	0
731	6	1	1	0.000000	13.666667	13.666667	0.000000	0.000000	0	0	0
732	12	1	2	0.000000	14.166667	14.000000	0.000000	0.000000	0	0	0
733	12	1	2	0.000000	14.166667	13.166667	0.000000	0.000000	0	0	0
734	12	1	1	0.000000	4.916667	4.000000	0.000000	0.000000	0	0	0
735	1079	2	2	0.000000	14.863763	13.365153	0.000000	0.000000	0	0	0
736	6	1	1	0.000000	30.666667	30.500000	0.000000	0.000000	0	0	0
737	5	1	2	0.000000	30.800000	29.000000	0.000000	0.000000	0	0	0
738	38	2	1	0.000000	13.552632	12.026316	0.000000	0.000000	0	0	0
739	64	1	1	0.000000	16.671875	13.531250	0.000000	0.000000	0	0	0
740	4	1	1	0.000000	66.750000	66.000000	0.000000	0.000000	0	0	0
741	1	4	3	0.000000	237.000000	53.000000	0.000000	0.000000	0	0	0
742	4	1	1	0.000000	25.500000	24.000000	0.000000	0.000000	0	0	0
743	9	1	1	0.000000	13.555556	11.888889	0.000000	0.000000	0	0	0
744	1	2	2	0.000000	48.000000	46.000000	0.000000	0.000000	0	0	0
745	11	1	1	0.000000	15.727273	13.727273	0.000000	0.000000	0	0	0
746	13	2	2	0.000000	17.076923	15.846154	0.000000	0.000000	0	0	0
747	12	2	1	0.000000	15.250000	14.250000	0.000000	0.000000	0	0	0
748	3	1	1	0.000000	13.666667	13.666667	0.000000	0.000000	0	0	0
749	2	3	2	0.000000	59.000000	58.000000	0.000000	0.000000	0	0	0
750	4	1	1	0.000000	28.500000	27.500000	0.000000	0.000000	0	0	0
751	25	2	2	0.000000	18.880000	16.800000	0.000000	0.000000	0	0	0
752	17	2	1	0.000000	17.823529	15.352941	0.000000	0.000000	0	0	0
753	12	1	1	0.000000	19.416667	18.916667	0.000000	0.000000	0	0	0
754	1	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
755	1	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
756	7	1	2	0.000000	21.571429	21.571429	0.000000	0.000000	0	0	0
757	3	2	2	0.000000	117.000000	14.666667	0.000000	0.000000	0	0	0
758	5	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
759	4	2	1	0.000000	18.500000	17.000000	0.000000	0.000000	0	0	0
760	14	1	1	0.000000	15.500000	13.428571	0.000000	0.000000	0	0	0
761	4	1	2	0.000000	15.000000	12.000000	0.000000	0.000000	0	0	0
762	132	2	2	0.000000	13.333333	11.863636	0.000000	0.000000	0	0	0
763	14	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
764	2	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
765	11	1	1	0.000000	16.090909	14.727273	0.000000	0.000000	0	0	0
766	36	1	2	0.000000	18.250000	11.777778	0.000000	0.000000	0	0	0
767	14	1	1	0.000000	5.000000	4.142857	0.000000	0.000000	0	0	0
768	145	2	2	0.000000	11.172414	9.931034	0.000000	0.000000	0	0	0
769	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
770	16	1	2	0.000000	15.375000	14.500000	0.000000	0.000000	0	0	0
771	17	1	2	0.000000	16.235294	15.823529	0.000000	0.000000	0	0	0
772	12	2	2	0.000000	15.583333	15.583333	0.000000	0.000000	0	0	0
773	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
774	21	1	1	0.000000	10.714286	9.523810	0.000000	0.000000	0	0	0
775	63	2	1	0.000000	11.031746	10.000000	0.000000	0.000000	0	0	0
776	4	2	1	0.000000	14.000000	13.000000	0.000000	0.000000	0	0	0
777	1	1	1	0.000000	13.000000	12.000000	0.000000	0.000000	0	0	0
778	2	2	2	0.000000	14.500000	13.500000	0.000000	0.000000	0	0	0
779	7	2	1	0.000000	13.857143	12.857143	0.000000	0.000000	0	0	0
780	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
781	21	1	1	0.000000	18.142857	7.571429	0.000000	0.000000	0	0	0
782	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
783	12	1	1	0.000000	18.583333	16.416667	0.000000	0.000000	0	0	0
784	21	1	1	0.000000	15.571429	8.714286	0.000000	0.000000	0	0	0
785	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
786	10	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
787	2	2	1	0.000000	17.500000	17.500000	0.000000	0.000000	0	0	0
788	11	1	1	0.000000	16.727273	16.727273	0.000000	0.000000	0	0	0
789	1	2	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
790	1	1	1	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
791	4	1	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
792	2	1	2	0.000000	38.000000	37.000000	0.000000	0.000000	0	0	0
793	2	1	2	0.000000	40.000000	39.000000	0.000000	0.000000	0	0	0
794	5	2	2	0.000000	40.400000	39.400000	0.000000	0.000000	0	0	0
795	1	2	2	0.000000	41.000000	40.000000	0.000000	0.000000	0	0	0
796	1	2	1	0.000000	38.000000	37.000000	0.000000	0.000000	0	0	0
797	2	3	1	0.000000	38.000000	37.000000	0.000000	0.000000	0	0	0
798	1	2	3	0.000000	31.000000	30.000000	0.000000	0.000000	0	0	0
799	9	2	1	0.000000	17.888889	17.888889	0.000000	0.000000	0	0	0
800	1	2	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
801	6	2	1	0.000000	16.666667	16.666667	0.000000	0.000000	0	0	0
802	2	2	2	0.000000	24.500000	2.000000	0.000000	0.000000	0	0	0
803	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
804	13	1	1	0.000000	13.076923	13.076923	0.000000	0.000000	0	0	0
805	21	1	1	0.000000	11.571429	10.190476	0.000000	0.000000	0	0	0
806	3	2	1	0.000000	22.333333	9.000000	0.000000	0.000000	0	0	0
807	4	2	1	0.000000	21.000000	7.750000	0.000000	0.000000	0	0	0
808	14	1	1	0.000000	18.285714	15.142857	0.000000	0.000000	0	0	0
809	17	1	2	0.000000	18.294118	15.058824	0.000000	0.000000	0	0	0
810	15	1	2	0.000000	6.066667	6.066667	0.000000	0.000000	0	0	0
811	294	2	2	0.000000	13.799320	12.085034	0.000000	0.000000	0	0	0
812	4	1	1	0.000000	17.000000	15.000000	0.000000	0.000000	0	0	0
813	3	2	2	0.000000	28.000000	25.333333	0.000000	0.000000	0	0	0
814	3	2	1	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
815	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
816	3	1	2	0.000000	18.000000	16.000000	0.000000	0.000000	0	0	0
817	1280	2	1	0.000000	14.998437	12.975781	0.000000	0.000000	0	0	0
818	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
819	819	2	0	0.000000	16.059829	14.424908	0.000000	0.000000	0	0	0
820	94	1	2	0.000000	23.648936	21.978723	0.000000	0.000000	0	0	0
821	1	2	2	0.000000	33.000000	30.000000	0.000000	0.000000	0	0	0
822	6	2	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
823	8	1	1	0.000000	8.500000	8.500000	0.000000	0.000000	0	0	0
824	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
825	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
826	21	1	1	0.000000	16.809524	14.000000	0.000000	0.000000	0	0	0
827	396	1	2	0.000000	18.674242	16.335859	0.000000	0.000000	0	0	0
828	16	2	2	0.000000	25.750000	16.062500	0.000000	0.000000	0	0	0
829	20	1	1	0.000000	12.950000	11.350000	0.000000	0.000000	0	0	0
830	1	2	1	0.000000	59.000000	59.000000	0.000000	0.000000	0	0	0
831	1	2	2	0.000000	61.000000	61.000000	0.000000	0.000000	0	0	0
832	1	1	1	0.000000	59.000000	59.000000	0.000000	0.000000	0	0	0
833	1	2	2	0.000000	59.000000	59.000000	0.000000	0.000000	0	0	0
834	16	1	2	0.000000	18.062500	17.187500	0.000000	0.000000	0	0	0
835	1	2	2	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
836	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
837	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
838	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
839	43	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
840	9	1	1	0.000000	16.111111	10.666667	0.000000	0.000000	0	0	0
841	319	2	2	0.000000	14.391850	12.351097	0.000000	0.000000	0	0	0
842	1765	1	2	0.000000	15.040793	13.386402	0.000000	0.000000	0	0	0
843	2	2	1	0.000000	29.500000	12.000000	0.000000	0.000000	0	0	0
844	7	2	1	0.000000	27.428571	13.714286	0.000000	0.000000	0	0	0
845	1	1	1	0.000000	28.000000	14.000000	0.000000	0.000000	0	0	0
846	2	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
847	6	1	2	0.000000	16.166667	16.166667	0.000000	0.000000	0	0	0
848	2	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
849	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
850	10	2	1	0.000000	18.400000	17.200000	0.000000	0.000000	0	0	0
851	11	1	1	0.000000	19.000000	14.363636	0.000000	0.000000	0	0	0
852	18	1	1	0.000000	14.500000	13.055556	0.000000	0.000000	0	0	0
853	878	2	2	0.000000	16.732346	14.570615	0.000000	0.000000	0	0	0
854	1	1	4	0.000000	172.000000	14.000000	0.000000	0.000000	0	0	0
855	133	2	2	0.000000	17.977444	17.240602	0.000000	0.000000	0	0	0
856	2	2	1	0.000000	22.000000	21.000000	0.000000	0.000000	0	0	0
857	9	1	1	0.000000	21.666667	21.111111	0.000000	0.000000	0	0	0
858	21	1	1	0.000000	15.761905	10.190476	0.000000	0.000000	0	0	0
859	6	1	2	0.000000	14.666667	13.666667	0.000000	0.000000	0	0	0
860	13	2	1	0.000000	11.846154	11.000000	0.000000	0.000000	0	0	0
861	54	2	2	0.000000	16.888889	15.259259	0.000000	0.000000	0	0	0
862	7	1	1	0.000000	16.285714	13.285714	0.000000	0.000000	0	0	0
863	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
864	68	2	1	0.000000	23.250000	20.750000	0.000000	0.000000	0	0	0
865	6	2	2	0.000000	28.000000	25.500000	0.000000	0.000000	0	0	0
866	13	1	2	0.000000	17.230769	16.307692	0.000000	0.000000	0	0	0
867	2	2	1	0.000000	9.500000	6.000000	0.000000	0.000000	0	0	0
868	191	1	2	0.000000	14.068063	12.821990	0.000000	0.000000	0	0	0
869	2	1	1	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
870	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
871	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
872	9	1	2	0.000000	68.444444	59.000000	0.000000	0.000000	0	0	0
873	1	5	4	0.000000	130.000000	39.000000	0.000000	0.000000	0	0	0
874	3	1	1	0.000000	94.333333	29.000000	0.000000	0.000000	0	0	0
875	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
876	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
877	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
878	1155	2	2	0.000000	13.674459	12.291775	0.000000	0.000000	0	0	0
879	693	1	2	0.000000	15.324675	13.792208	0.000000	0.000000	0	0	0
880	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
881	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
882	10	1	2	0.000000	15.000000	13.600000	0.000000	0.000000	0	0	0
883	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
884	21	2	1	0.000000	17.095238	14.047619	0.000000	0.000000	0	0	0
885	2	2	1	0.000000	16.000000	15.000000	0.000000	0.000000	0	0	0
886	2	2	1	0.000000	9.000000	8.000000	0.000000	0.000000	0	0	0
887	4	2	1	0.000000	7.000000	6.500000	0.000000	0.000000	0	0	0
888	8	1	1	0.000000	11.000000	7.750000	0.000000	0.000000	0	0	0
889	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
890	3	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
891	10	2	1	0.000000	9.600000	9.600000	0.000000	0.000000	0	0	0
892	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
893	19	1	1	0.000000	13.631579	13.368421	0.000000	0.000000	0	0	0
894	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
895	5	1	2	0.000000	18.400000	16.400000	0.000000	0.000000	0	0	0
896	28	2	1	0.000000	18.571429	15.750000	0.000000	0.000000	0	0	0
897	4	1	1	0.000000	9.250000	9.250000	0.000000	0.000000	0	0	0
898	1073	2	2	0.000000	13.666356	11.928239	0.000000	0.000000	0	0	0
899	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
900	492	2	2	0.000000	15.601626	14.054878	0.000000	0.000000	0	0	0
901	21	1	1	0.000000	13.523810	12.428571	0.000000	0.000000	0	0	0
902	153	1	2	0.000000	18.862745	17.300654	0.000000	0.000000	0	0	0
903	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
904	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
905	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
906	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
907	28	1	1	0.000000	11.000000	5.928571	0.000000	0.000000	0	0	0
908	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
909	1	2	2	0.000000	36.000000	15.000000	0.000000	0.000000	0	0	0
910	3	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
911	9	1	2	0.000000	14.777778	14.777778	0.000000	0.000000	0	0	0
912	18	1	2	0.000000	15.222222	13.666667	0.000000	0.000000	0	0	0
913	12	2	1	0.000000	13.416667	4.166667	0.000000	0.000000	0	0	0
914	1	1	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
915	1	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
916	4	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
917	6	2	2	0.000000	29.666667	17.333333	0.000000	0.000000	0	0	0
918	13	2	2	0.000000	27.307692	14.846154	0.000000	0.000000	0	0	0
919	15	1	1	0.000000	17.400000	15.133333	0.000000	0.000000	0	0	0
920	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
921	7	1	2	0.000000	20.714286	17.714286	0.000000	0.000000	0	0	0
922	21	1	1	0.000000	8.190476	8.000000	0.000000	0.000000	0	0	0
923	3	1	1	0.000000	18.666667	17.666667	0.000000	0.000000	0	0	0
924	12	2	1	0.000000	1.083333	1.083333	0.000000	0.000000	0	0	0
925	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
926	5	2	2	0.000000	13.400000	11.600000	0.000000	0.000000	0	0	0
927	7	1	1	0.000000	11.714286	9.714286	0.000000	0.000000	0	0	0
928	4	1	2	0.000000	22.000000	18.750000	0.000000	0.000000	0	0	0
929	1	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
930	2	1	1	0.000000	26.500000	11.500000	0.000000	0.000000	0	0	0
931	3	1	2	0.000000	25.333333	9.000000	0.000000	0.000000	0	0	0
932	4	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
933	410	2	1	0.000000	15.568293	13.436585	0.000000	0.000000	0	0	0
934	1	1	1	0.000000	10.000000	8.000000	0.000000	0.000000	0	0	0
935	580	2	1	0.000000	17.265517	14.972414	0.000000	0.000000	0	0	0
936	9	1	1	0.000000	4.555556	3.777778	0.000000	0.000000	0	0	0
937	2	1	1	0.000000	31.500000	12.000000	0.000000	0.000000	0	0	0
938	6	1	1	0.000000	10.333333	9.833333	0.000000	0.000000	0	0	0
939	9	1	2	0.000000	11.111111	10.111111	0.000000	0.000000	0	0	0
940	21	1	1	0.000000	11.428571	7.095238	0.000000	0.000000	0	0	0
941	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
942	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
943	432	2	2	0.000000	15.092593	13.351852	0.000000	0.000000	0	0	0
944	21	1	1	0.000000	9.476190	9.285714	0.000000	0.000000	0	0	0
945	73	2	2	0.000000	13.369863	12.356164	0.000000	0.000000	0	0	0
946	21	1	1	0.000000	1.428571	1.428571	0.000000	0.000000	0	0	0
947	12	1	1	0.000000	5.250000	4.333333	0.000000	0.000000	0	0	0
948	21	1	1	0.000000	17.714286	11.190476	0.000000	0.000000	0	0	0
949	2	1	1	0.000000	8.500000	8.500000	0.000000	0.000000	0	0	0
950	8	2	2	0.000000	9.375000	9.375000	0.000000	0.000000	0	0	0
951	11	1	1	0.000000	9.090909	9.090909	0.000000	0.000000	0	0	0
952	1	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
953	11	1	1	0.000000	5.000000	3.181818	0.000000	0.000000	0	0	0
954	10	1	2	0.000000	6.000000	4.000000	0.000000	0.000000	0	0	0
955	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
956	29	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
957	1	1	2	0.000000	24.000000	20.000000	0.000000	0.000000	0	0	0
958	1	2	1	0.000000	24.000000	21.000000	0.000000	0.000000	0	0	0
959	4	1	1	0.000000	7.750000	4.750000	0.000000	0.000000	0	0	0
960	15	2	1	0.000000	10.133333	10.000000	0.000000	0.000000	0	0	0
961	6	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
962	15	1	2	0.000000	12.200000	11.800000	0.000000	0.000000	0	0	0
963	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
964	8	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
965	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
966	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
967	53	1	1	0.000000	1.094340	1.094340	0.000000	0.000000	0	0	0
968	1	2	2	0.000000	221.000000	2.000000	0.000000	0.000000	0	0	0
969	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
970	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
971	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
972	150	1	2	0.000000	15.820000	14.720000	0.000000	0.000000	0	0	0
973	1	3	1	0.000000	64.000000	7.000000	0.000000	0.000000	0	0	0
974	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
975	11	1	2	0.000000	14.818182	13.818182	0.000000	0.000000	0	0	0
976	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
977	525	2	1	0.000000	13.114286	12.005714	0.000000	0.000000	0	0	0
978	7	2	1	0.000000	13.714286	13.714286	0.000000	0.000000	0	0	0
979	1	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
980	21	1	1	0.000000	16.047619	12.904762	0.000000	0.000000	0	0	0
981	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
982	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
983	43	1	2	0.000000	15.976744	15.000000	0.000000	0.000000	0	0	0
984	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
985	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
986	21	1	1	0.000000	12.571429	11.000000	0.000000	0.000000	0	0	0
987	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
988	1	2	2	0.000000	16.000000	2.000000	0.000000	0.000000	0	0	0
989	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
990	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
991	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
992	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
993	548	2	2	0.000000	14.781022	13.507299	0.000000	0.000000	0	0	0
994	1	2	2	0.000000	70.000000	9.000000	0.000000	0.000000	0	0	0
995	5	1	2	0.000000	60.000000	19.400000	0.000000	0.000000	0	0	0
996	1	1	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
997	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
998	24	1	2	0.000000	8.750000	8.541667	0.000000	0.000000	0	0	0
999	5	1	2	0.000000	14.400000	11.400000	0.000000	0.000000	0	0	0
1000	535	2	2	0.000000	15.514019	13.484112	0.000000	0.000000	0	0	0
1001	4	1	2	0.000000	23.000000	6.000000	0.000000	0.000000	0	0	0
1002	21	2	1	0.000000	1.095238	1.095238	0.000000	0.000000	0	0	0
1003	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1004	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1005	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1006	916	2	2	0.000000	15.308952	13.457424	0.000000	0.000000	0	0	0
1007	22	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1008	21	1	1	0.000000	8.761905	4.095238	0.000000	0.000000	0	0	0
1009	48	2	2	0.000000	11.520833	10.979167	0.000000	0.000000	0	0	0
1010	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1011	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1012	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1013	20	2	1	0.000000	13.000000	12.350000	0.000000	0.000000	0	0	0
1014	155	2	0	0.000000	11.561290	10.587097	0.000000	0.000000	0	0	0
1015	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1016	19	1	1	0.000000	17.894737	16.947368	0.000000	0.000000	0	0	0
1017	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1018	21	1	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
1019	7	2	1	0.000000	1.428571	1.428571	0.000000	0.000000	0	0	0
1020	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1021	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1022	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1023	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1024	1	2	2	0.000000	103.000000	12.000000	0.000000	0.000000	0	0	0
1025	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1026	7	1	1	0.000000	13.857143	13.857143	0.000000	0.000000	0	0	0
1027	15	1	1	0.000000	21.666667	18.400000	0.000000	0.000000	0	0	0
1028	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1029	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1030	21	1	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
1031	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1032	11	1	2	0.000000	2.818182	2.818182	0.000000	0.000000	0	0	0
1033	44	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1034	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1035	1	2	1	0.000000	16.000000	14.000000	0.000000	0.000000	0	0	0
1036	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1037	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1038	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1039	9	2	1	0.000000	13.111111	10.888889	0.000000	0.000000	0	0	0
1040	13	2	1	0.000000	11.461538	9.538462	0.000000	0.000000	0	0	0
1041	3	2	1	0.000000	12.000000	10.000000	0.000000	0.000000	0	0	0
1042	1	1	1	0.000000	12.000000	10.000000	0.000000	0.000000	0	0	0
1043	1	2	3	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
1044	1	1	3	0.000000	19.000000	17.000000	0.000000	0.000000	0	0	0
1045	5	1	1	0.000000	12.600000	11.800000	0.000000	0.000000	0	0	0
1046	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1047	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1048	6	1	2	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
1049	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1050	3	1	2	0.000000	13.000000	10.666667	0.000000	0.000000	0	0	0
1051	21	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1052	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1053	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1054	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1055	10	1	2	0.000000	1.100000	1.100000	0.000000	0.000000	0	0	0
1056	13	1	2	0.000000	12.230769	4.230769	0.000000	0.000000	0	0	0
1057	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1058	53	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1059	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1060	8	1	1	0.000000	14.375000	13.875000	0.000000	0.000000	0	0	0
1061	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1062	15	2	1	0.000000	2.733333	2.733333	0.000000	0.000000	0	0	0
1063	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1064	4	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1065	9	1	1	0.000000	4.555556	4.555556	0.000000	0.000000	0	0	0
1066	1	3	3	0.000000	52.000000	52.000000	0.000000	0.000000	0	0	0
1067	26	2	1	0.000000	6.923077	6.115385	0.000000	0.000000	0	0	0
